,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
183,240.0,240.0,39.0,92.0,0.424,21.0,54.0,0.389,4.0,8.0,0.5,10.0,46.0,56.0,30.0,9.0,8.0,15.0,21.0,103.0,,,0.539,0.538,0.587,0.087,19.2,93.9,55.4,76.9,8.9,18.2,13.6,100.0,101.9,81.1,,,7.0,16.0,1.0,6.0,15.0,1.0,1.0,2.0,0.5,3.0,11.0,11.0,8.0,1.0,3.0,2.0,4.0,20.0,17.2,19.0,1.5,1.5,1.0,0.5,15.1,45.4,24.8,54.4,7.8,17.9,50.0,43.0,144.0,88.0,GSW,103,1,0,240.0,240.0,29.0,83.0,0.349,8.0,39.0,0.205,16.0,21.0,0.762,3.0,42.0,45.0,14.0,8.0,6.0,15.0,8.0,82.0,,,0.444,0.398,0.47,0.253,6.1,80.8,44.6,48.3,7.9,15.8,14.0,100.0,81.1,101.9,,,6.0,15.0,1.0,2.0,7.0,1.0,4.0,4.0,1.0,1.0,9.0,9.0,6.0,2.0,2.0,3.0,2.0,15.0,10.6,6.0,1.167,1.167,0.75,2.0,14.0,43.1,22.2,51.0,6.8,17.4,29.1,26.6,144.0,109.0,OKC,82,0,2022,2021-10-30,True
184,240.0,240.0,36.0,88.0,0.409,12.0,43.0,0.279,26.0,34.0,0.765,10.0,47.0,57.0,22.0,7.0,4.0,13.0,25.0,110.0,,,0.534,0.477,0.489,0.386,21.7,74.6,52.3,61.1,6.8,7.7,11.2,100.0,106.1,100.3,,,9.0,16.0,0.625,5.0,9.0,0.556,8.0,9.0,1.0,4.0,15.0,16.0,8.0,2.0,4.0,4.0,5.0,29.0,29.8,19.0,1.136,0.719,1.0,0.818,12.3,32.9,20.3,46.9,3.0,11.9,26.3,31.6,246.0,110.0,ORL,110,0,1,240.0,240.0,37.0,100.0,0.37,13.0,48.0,0.271,17.0,25.0,0.68,16.0,36.0,52.0,20.0,8.0,8.0,12.0,21.0,104.0,,,0.468,0.435,0.48,0.25,25.4,78.3,47.7,54.1,7.7,17.8,9.8,100.0,100.3,106.1,,,9.0,24.0,0.8,5.0,10.0,0.625,12.0,14.0,1.0,5.0,11.0,16.0,5.0,2.0,4.0,2.0,6.0,30.0,25.7,8.0,0.7,0.8,0.75,1.0,9.9,29.8,18.3,27.6,3.2,11.1,50.0,32.6,138.0,117.0,NYK,104,1,2022,2021-10-24,True
185,240.0,240.0,37.0,100.0,0.37,13.0,48.0,0.271,17.0,25.0,0.68,16.0,36.0,52.0,20.0,8.0,8.0,12.0,21.0,104.0,,,0.468,0.435,0.48,0.25,25.4,78.3,47.7,54.1,7.7,17.8,9.8,100.0,100.3,106.1,,,9.0,24.0,0.8,5.0,10.0,0.625,12.0,14.0,1.0,5.0,11.0,16.0,5.0,2.0,4.0,2.0,6.0,30.0,25.7,8.0,0.7,0.8,0.75,1.0,9.9,29.8,18.3,27.6,3.2,11.1,50.0,32.6,138.0,117.0,NYK,104,1,0,240.0,240.0,36.0,88.0,0.409,12.0,43.0,0.279,26.0,34.0,0.765,10.0,47.0,57.0,22.0,7.0,4.0,13.0,25.0,110.0,,,0.534,0.477,0.489,0.386,21.7,74.6,52.3,61.1,6.8,7.7,11.2,100.0,106.1,100.3,,,9.0,16.0,0.625,5.0,9.0,0.556,8.0,9.0,1.0,4.0,15.0,16.0,8.0,2.0,4.0,4.0,5.0,29.0,29.8,19.0,1.136,0.719,1.0,0.818,12.3,32.9,20.3,46.9,3.0,11.9,26.3,31.6,246.0,110.0,ORL,110,0,2022,2021-10-24,False
186,265.0,265.0,44.0,88.0,0.5,18.0,40.0,0.45,27.0,34.0,0.794,9.0,35.0,44.0,27.0,6.0,8.0,16.0,27.0,133.0,,,0.646,0.602,0.455,0.386,20.5,77.8,49.4,61.4,5.5,18.6,13.4,100.0,121.3,117.7,,,14.0,24.0,1.0,9.0,14.0,1.0,8.0,14.0,1.0,3.0,6.0,9.0,8.0,2.0,3.0,4.0,5.0,42.0,31.6,20.0,1.0,1.0,1.0,0.857,18.0,24.9,15.1,33.7,4.7,23.4,33.3,33.6,213.0,125.0,SAC,133,0,1,265.0,265.0,43.0,89.0,0.483,23.0,46.0,0.5,20.0,33.0,0.606,10.0,35.0,45.0,29.0,7.0,8.0,22.0,27.0,129.0,,,0.623,0.612,0.517,0.371,22.2,79.5,50.6,67.4,6.4,16.7,17.5,100.0,117.1,120.8,,,13.0,21.0,0.75,7.0,11.0,1.0,6.0,8.0,1.0,4.0,9.0,9.0,8.0,3.0,2.0,7.0,6.0,36.0,30.7,16.0,1.0,1.0,0.833,1.143,15.2,32.2,15.9,36.8,5.6,29.5,40.0,41.5,169.0,131.0,MIN,129,1,2020,2020-01-27,True
187,265.0,265.0,43.0,89.0,0.483,23.0,46.0,0.5,20.0,33.0,0.606,10.0,35.0,45.0,29.0,7.0,8.0,22.0,27.0,129.0,,,0.623,0.612,0.517,0.371,22.2,79.5,50.6,67.4,6.4,16.7,17.5,100.0,117.1,120.8,,,13.0,21.0,0.75,7.0,11.0,1.0,6.0,8.0,1.0,4.0,9.0,9.0,8.0,3.0,2.0,7.0,6.0,36.0,30.7,16.0,1.0,1.0,0.833,1.143,15.2,32.2,15.9,36.8,5.6,29.5,40.0,41.5,169.0,131.0,MIN,129,1,0,265.0,265.0,44.0,88.0,0.5,18.0,40.0,0.45,27.0,34.0,0.794,9.0,35.0,44.0,27.0,6.0,8.0,16.0,27.0,133.0,,,0.646,0.602,0.455,0.386,20.5,77.8,49.4,61.4,5.5,18.6,13.4,100.0,121.3,117.7,,,14.0,24.0,1.0,9.0,14.0,1.0,8.0,14.0,1.0,3.0,6.0,9.0,8.0,2.0,3.0,4.0,5.0,42.0,31.6,20.0,1.0,1.0,1.0,0.857,18.0,24.9,15.1,33.7,4.7,23.4,33.3,33.6,213.0,125.0,SAC,133,0,2020,2020-01-27,False
188,240.0,240.0,40.0,73.0,0.548,15.0,29.0,0.517,21.0,23.0,0.913,7.0,29.0,36.0,27.0,5.0,5.0,27.0,18.0,116.0,,,0.698,0.651,0.397,0.315,24.1,87.9,58.1,67.5,5.0,8.1,24.5,100.0,115.2,117.2,,,10.0,20.0,0.833,4.0,8.0,0.8,5.0,5.0,1.0,3.0,6.0,7.0,6.0,2.0,3.0,8.0,3.0,29.0,23.2,11.0,1.183,1.2,1.0,2.0,19.8,35.9,22.9,51.5,3.8,6.3,100.0,30.9,194.0,123.0,CLE,116,0,1,240.0,240.0,48.0,87.0,0.552,9.0,25.0,0.36,13.0,17.0,0.765,4.0,22.0,26.0,25.0,18.0,4.0,12.0,24.0,118.0,,,0.624,0.603,0.287,0.195,12.1,75.9,41.9,52.1,17.9,9.1,11.3,100.0,117.2,115.2,,,19.0,31.0,1.0,3.0,8.0,1.0,5.0,6.0,1.0,2.0,4.0,6.0,8.0,5.0,2.0,3.0,5.0,42.0,36.4,12.0,1.0,1.0,0.714,1.0,7.4,33.4,15.6,31.2,9.6,5.6,50.0,38.8,157.0,125.0,CHI,118,1,2020,2020-01-18,False
189,240.0,240.0,48.0,87.0,0.552,9.0,25.0,0.36,13.0,17.0,0.765,4.0,22.0,26.0,25.0,18.0,4.0,12.0,24.0,118.0,,,0.624,0.603,0.287,0.195,12.1,75.9,41.9,52.1,17.9,9.1,11.3,100.0,117.2,115.2,,,19.0,31.0,1.0,3.0,8.0,1.0,5.0,6.0,1.0,2.0,4.0,6.0,8.0,5.0,2.0,3.0,5.0,42.0,36.4,12.0,1.0,1.0,0.714,1.0,7.4,33.4,15.6,31.2,9.6,5.6,50.0,38.8,157.0,125.0,CHI,118,1,0,240.0,240.0,40.0,73.0,0.548,15.0,29.0,0.517,21.0,23.0,0.913,7.0,29.0,36.0,27.0,5.0,5.0,27.0,18.0,116.0,,,0.698,0.651,0.397,0.315,24.1,87.9,58.1,67.5,5.0,8.1,24.5,100.0,115.2,117.2,,,10.0,20.0,0.833,4.0,8.0,0.8,5.0,5.0,1.0,3.0,6.0,7.0,6.0,2.0,3.0,8.0,3.0,29.0,23.2,11.0,1.183,1.2,1.0,2.0,19.8,35.9,22.9,51.5,3.8,6.3,100.0,30.9,194.0,123.0,CLE,116,0,2020,2020-01-18,True
190,240.0,240.0,46.0,84.0,0.548,10.0,30.0,0.333,14.0,15.0,0.933,2.0,38.0,40.0,20.0,8.0,2.0,9.0,16.0,116.0,,,0.64,0.607,0.357,0.179,5.6,84.4,49.4,43.5,8.2,3.4,9.0,100.0,118.9,104.6,,,15.0,20.0,0.75,4.0,7.0,0.571,8.0,8.0,1.0,2.0,13.0,13.0,6.0,3.0,1.0,6.0,4.0,41.0,37.3,21.0,0.872,0.825,1.0,0.4,23.6,86.5,48.0,78.0,4.3,2.7,25.0,78.2,139.0,112.0,LAC,116,0,1,240.0,240.0,38.0,84.0,0.452,9.0,26.0,0.346,17.0,20.0,0.85,7.0,34.0,41.0,22.0,6.0,1.0,14.0,19.0,102.0,,,0.55,0.506,0.31,0.238,15.6,94.4,50.6,57.9,6.2,1.9,13.1,100.0,104.6,118.9,,,9.0,22.0,0.833,4.0,6.0,1.0,9.0,11.0,1.0,3.0,8.0,11.0,8.0,3.0,1.0,3.0,4.0,31.0,19.9,8.0,1.087,1.083,0.667,0.667,19.1,36.0,21.3,39.4,6.4,2.4,31.8,31.1,123.0,123.0,PHO,102,1,2021,2021-06-28,True
191,240.0,240.0,38.0,84.0,0.452,9.0,26.0,0.346,17.0,20.0,0.85,7.0,34.0,41.0,22.0,6.0,1.0,14.0,19.0,102.0,,,0.55,0.506,0.31,0.238,15.6,94.4,50.6,57.9,6.2,1.9,13.1,100.0,104.6,118.9,,,9.0,22.0,0.833,4.0,6.0,1.0,9.0,11.0,1.0,3.0,8.0,11.0,8.0,3.0,1.0,3.0,4.0,31.0,19.9,8.0,1.087,1.083,0.667,0.667,19.1,36.0,21.3,39.4,6.4,2.4,31.8,31.1,123.0,123.0,PHO,102,1,0,240.0,240.0,46.0,84.0,0.548,10.0,30.0,0.333,14.0,15.0,0.933,2.0,38.0,40.0,20.0,8.0,2.0,9.0,16.0,116.0,,,0.64,0.607,0.357,0.179,5.6,84.4,49.4,43.5,8.2,3.4,9.0,100.0,118.9,104.6,,,15.0,20.0,0.75,4.0,7.0,0.571,8.0,8.0,1.0,2.0,13.0,13.0,6.0,3.0,1.0,6.0,4.0,41.0,37.3,21.0,0.872,0.825,1.0,0.4,23.6,86.5,48.0,78.0,4.3,2.7,25.0,78.2,139.0,112.0,LAC,116,0,2021,2021-06-28,False
192,240.0,240.0,39.0,78.0,0.5,15.0,31.0,0.484,23.0,26.0,0.885,6.0,34.0,40.0,22.0,9.0,5.0,13.0,20.0,116.0,,,0.648,0.596,0.397,0.333,16.7,91.9,54.8,56.4,9.5,11.1,12.7,100.0,122.2,116.9,,,8.0,15.0,0.833,4.0,6.0,0.8,8.0,8.0,1.0,4.0,7.0,11.0,7.0,3.0,4.0,3.0,4.0,26.0,21.6,21.0,1.167,1.167,0.833,0.727,15.1,36.3,20.4,33.5,8.1,13.9,18.4,28.4,173.0,124.0,IND,116,0,1,240.0,240.0,40.0,77.0,0.519,16.0,32.0,0.5,15.0,19.0,0.789,3.0,30.0,33.0,21.0,6.0,5.0,14.0,19.0,111.0,,,0.65,0.623,0.416,0.247,8.1,83.3,45.2,52.5,6.3,10.6,14.1,100.0,116.9,122.2,,,8.0,17.0,1.0,6.0,11.0,1.0,4.0,4.0,1.0,1.0,6.0,7.0,7.0,3.0,2.0,5.0,4.0,24.0,20.6,12.0,1.25,1.25,1.0,2.0,5.1,31.5,18.1,29.2,6.5,8.9,56.3,30.4,247.0,130.0,SAS,111,1,2020,2020-03-02,True
193,240.0,240.0,40.0,77.0,0.519,16.0,32.0,0.5,15.0,19.0,0.789,3.0,30.0,33.0,21.0,6.0,5.0,14.0,19.0,111.0,,,0.65,0.623,0.416,0.247,8.1,83.3,45.2,52.5,6.3,10.6,14.1,100.0,116.9,122.2,,,8.0,17.0,1.0,6.0,11.0,1.0,4.0,4.0,1.0,1.0,6.0,7.0,7.0,3.0,2.0,5.0,4.0,24.0,20.6,12.0,1.25,1.25,1.0,2.0,5.1,31.5,18.1,29.2,6.5,8.9,56.3,30.4,247.0,130.0,SAS,111,1,0,240.0,240.0,39.0,78.0,0.5,15.0,31.0,0.484,23.0,26.0,0.885,6.0,34.0,40.0,22.0,9.0,5.0,13.0,20.0,116.0,,,0.648,0.596,0.397,0.333,16.7,91.9,54.8,56.4,9.5,11.1,12.7,100.0,122.2,116.9,,,8.0,15.0,0.833,4.0,6.0,0.8,8.0,8.0,1.0,4.0,7.0,11.0,7.0,3.0,4.0,3.0,4.0,26.0,21.6,21.0,1.167,1.167,0.833,0.727,15.1,36.3,20.4,33.5,8.1,13.9,18.4,28.4,173.0,124.0,IND,116,0,2020,2020-03-02,False
194,240.0,240.0,45.0,89.0,0.506,17.0,37.0,0.459,10.0,16.0,0.625,5.0,49.0,54.0,30.0,8.0,6.0,20.0,16.0,117.0,,,0.609,0.601,0.416,0.18,12.5,80.3,53.5,66.7,7.3,12.0,17.2,100.0,107.1,88.8,,,12.0,20.0,0.75,3.0,6.0,1.0,3.0,7.0,1.0,1.0,11.0,12.0,5.0,3.0,5.0,8.0,4.0,29.0,19.0,16.0,1.025,1.125,1.0,0.5,22.0,34.1,26.2,33.9,8.8,18.1,100.0,50.6,185.0,99.0,MIL,117,0,1,240.0,240.0,33.0,99.0,0.333,15.0,49.0,0.306,16.0,17.0,0.941,12.0,35.0,47.0,23.0,11.0,7.0,17.0,19.0,97.0,,,0.455,0.409,0.495,0.172,19.7,87.5,46.5,69.7,10.1,13.5,13.8,100.0,88.8,107.1,,,7.0,15.0,0.6,3.0,12.0,0.667,4.0,4.0,1.0,5.0,9.0,10.0,6.0,4.0,4.0,3.0,4.0,17.0,16.5,0.0,0.85,0.8,1.0,1.333,31.1,37.3,22.5,39.8,18.3,14.6,28.6,30.8,137.0,115.0,BRK,97,1,2020,2020-01-18,True
195,240.0,240.0,33.0,99.0,0.333,15.0,49.0,0.306,16.0,17.0,0.941,12.0,35.0,47.0,23.0,11.0,7.0,17.0,19.0,97.0,,,0.455,0.409,0.495,0.172,19.7,87.5,46.5,69.7,10.1,13.5,13.8,100.0,88.8,107.1,,,7.0,15.0,0.6,3.0,12.0,0.667,4.0,4.0,1.0,5.0,9.0,10.0,6.0,4.0,4.0,3.0,4.0,17.0,16.5,0.0,0.85,0.8,1.0,1.333,31.1,37.3,22.5,39.8,18.3,14.6,28.6,30.8,137.0,115.0,BRK,97,1,0,240.0,240.0,45.0,89.0,0.506,17.0,37.0,0.459,10.0,16.0,0.625,5.0,49.0,54.0,30.0,8.0,6.0,20.0,16.0,117.0,,,0.609,0.601,0.416,0.18,12.5,80.3,53.5,66.7,7.3,12.0,17.2,100.0,107.1,88.8,,,12.0,20.0,0.75,3.0,6.0,1.0,3.0,7.0,1.0,1.0,11.0,12.0,5.0,3.0,5.0,8.0,4.0,29.0,19.0,16.0,1.025,1.125,1.0,0.5,22.0,34.1,26.2,33.9,8.8,18.1,100.0,50.6,185.0,99.0,MIL,117,0,2020,2020-01-18,False
196,240.0,240.0,53.0,94.0,0.564,17.0,31.0,0.548,7.0,11.0,0.636,10.0,37.0,47.0,27.0,5.0,4.0,9.0,21.0,130.0,,,0.658,0.654,0.33,0.117,28.6,84.1,59.5,50.9,5.4,10.0,8.3,100.0,139.2,110.3,,,16.0,26.0,1.0,7.0,9.0,1.0,2.0,3.0,1.0,5.0,12.0,17.0,8.0,3.0,2.0,3.0,4.0,41.0,39.6,28.0,1.215,1.5,1.0,1.0,17.9,54.1,30.1,48.9,4.4,6.0,50.0,44.1,200.0,119.0,PHO,130,0,1,240.0,240.0,33.0,79.0,0.418,12.0,39.0,0.308,25.0,32.0,0.781,7.0,25.0,32.0,18.0,5.0,3.0,8.0,11.0,103.0,,,0.553,0.494,0.494,0.405,15.9,71.4,40.5,54.5,5.4,4.8,7.9,100.0,110.3,139.2,,,9.0,17.0,1.0,4.0,11.0,0.667,8.0,9.0,1.0,2.0,9.0,9.0,8.0,2.0,1.0,4.0,3.0,26.0,20.2,-5.0,0.698,1.0,1.0,2.0,36.8,29.2,20.5,49.0,17.3,5.3,41.0,39.1,145.0,145.0,LAC,103,1,2021,2021-06-30,True
197,240.0,240.0,33.0,79.0,0.418,12.0,39.0,0.308,25.0,32.0,0.781,7.0,25.0,32.0,18.0,5.0,3.0,8.0,11.0,103.0,,,0.553,0.494,0.494,0.405,15.9,71.4,40.5,54.5,5.4,4.8,7.9,100.0,110.3,139.2,,,9.0,17.0,1.0,4.0,11.0,0.667,8.0,9.0,1.0,2.0,9.0,9.0,8.0,2.0,1.0,4.0,3.0,26.0,20.2,-5.0,0.698,1.0,1.0,2.0,36.8,29.2,20.5,49.0,17.3,5.3,41.0,39.1,145.0,145.0,LAC,103,1,0,240.0,240.0,53.0,94.0,0.564,17.0,31.0,0.548,7.0,11.0,0.636,10.0,37.0,47.0,27.0,5.0,4.0,9.0,21.0,130.0,,,0.658,0.654,0.33,0.117,28.6,84.1,59.5,50.9,5.4,10.0,8.3,100.0,139.2,110.3,,,16.0,26.0,1.0,7.0,9.0,1.0,2.0,3.0,1.0,5.0,12.0,17.0,8.0,3.0,2.0,3.0,4.0,41.0,39.6,28.0,1.215,1.5,1.0,1.0,17.9,54.1,30.1,48.9,4.4,6.0,50.0,44.1,200.0,119.0,PHO,130,0,2021,2021-06-30,False
198,240.0,240.0,43.0,98.0,0.439,15.0,49.0,0.306,22.0,27.0,0.815,10.0,33.0,43.0,16.0,4.0,7.0,7.0,25.0,123.0,,,0.56,0.515,0.5,0.276,18.9,82.5,46.2,37.2,3.8,12.5,6.0,100.0,118.1,122.9,,,14.0,23.0,0.667,5.0,11.0,0.5,8.0,9.0,1.0,3.0,8.0,11.0,4.0,2.0,2.0,2.0,5.0,40.0,33.6,7.0,0.742,0.696,1.0,0.5,12.1,37.3,22.9,32.8,3.5,11.0,17.0,33.8,148.0,129.0,BOS,123,0,1,240.0,240.0,43.0,87.0,0.494,16.0,31.0,0.516,26.0,37.0,0.703,7.0,43.0,50.0,21.0,6.0,6.0,10.0,22.0,128.0,,,0.62,0.586,0.356,0.425,17.5,81.1,53.8,48.8,5.8,12.2,8.8,100.0,122.9,118.1,,,11.0,22.0,0.667,4.0,6.0,1.0,10.0,20.0,1.0,3.0,16.0,17.0,7.0,2.0,4.0,4.0,4.0,32.0,23.2,18.0,0.945,0.917,0.6,0.909,22.9,41.5,29.5,34.5,3.3,12.9,22.5,42.3,158.0,127.0,MIL,128,1,2020,2020-01-16,False
199,240.0,240.0,43.0,87.0,0.494,16.0,31.0,0.516,26.0,37.0,0.703,7.0,43.0,50.0,21.0,6.0,6.0,10.0,22.0,128.0,,,0.62,0.586,0.356,0.425,17.5,81.1,53.8,48.8,5.8,12.2,8.8,100.0,122.9,118.1,,,11.0,22.0,0.667,4.0,6.0,1.0,10.0,20.0,1.0,3.0,16.0,17.0,7.0,2.0,4.0,4.0,4.0,32.0,23.2,18.0,0.945,0.917,0.6,0.909,22.9,41.5,29.5,34.5,3.3,12.9,22.5,42.3,158.0,127.0,MIL,128,1,0,240.0,240.0,43.0,98.0,0.439,15.0,49.0,0.306,22.0,27.0,0.815,10.0,33.0,43.0,16.0,4.0,7.0,7.0,25.0,123.0,,,0.56,0.515,0.5,0.276,18.9,82.5,46.2,37.2,3.8,12.5,6.0,100.0,118.1,122.9,,,14.0,23.0,0.667,5.0,11.0,0.5,8.0,9.0,1.0,3.0,8.0,11.0,4.0,2.0,2.0,2.0,5.0,40.0,33.6,7.0,0.742,0.696,1.0,0.5,12.1,37.3,22.9,32.8,3.5,11.0,17.0,33.8,148.0,129.0,BOS,123,0,2020,2020-01-16,True
200,265.0,265.0,48.0,116.0,0.414,9.0,36.0,0.25,19.0,22.0,0.864,19.0,41.0,60.0,30.0,7.0,5.0,9.0,25.0,124.0,,,0.493,0.453,0.31,0.19,31.1,77.4,52.6,62.5,6.3,8.9,6.7,100.0,111.9,116.4,,,11.0,27.0,0.778,5.0,16.0,0.333,9.0,9.0,1.0,6.0,9.0,13.0,9.0,1.0,3.0,6.0,6.0,33.0,30.5,4.0,0.778,0.778,0.593,0.545,16.1,21.3,14.3,33.2,2.3,7.2,20.2,34.3,147.0,120.0,GSW,124,0,1,265.0,265.0,44.0,100.0,0.44,14.0,44.0,0.318,27.0,30.0,0.9,12.0,42.0,54.0,21.0,4.0,11.0,12.0,19.0,129.0,,,0.57,0.51,0.44,0.3,22.6,68.9,47.4,47.7,3.6,13.8,9.6,100.0,116.4,111.9,,,17.0,37.0,1.0,11.0,20.0,0.55,16.0,16.0,1.0,6.0,15.0,21.0,7.0,2.0,6.0,4.0,4.0,61.0,48.4,14.0,0.868,1.0,1.0,2.0,44.4,43.3,32.4,34.2,2.5,9.1,100.0,43.2,146.0,122.0,POR,129,1,2020,2020-01-20,False
201,265.0,265.0,44.0,100.0,0.44,14.0,44.0,0.318,27.0,30.0,0.9,12.0,42.0,54.0,21.0,4.0,11.0,12.0,19.0,129.0,,,0.57,0.51,0.44,0.3,22.6,68.9,47.4,47.7,3.6,13.8,9.6,100.0,116.4,111.9,,,17.0,37.0,1.0,11.0,20.0,0.55,16.0,16.0,1.0,6.0,15.0,21.0,7.0,2.0,6.0,4.0,4.0,61.0,48.4,14.0,0.868,1.0,1.0,2.0,44.4,43.3,32.4,34.2,2.5,9.1,100.0,43.2,146.0,122.0,POR,129,1,0,265.0,265.0,48.0,116.0,0.414,9.0,36.0,0.25,19.0,22.0,0.864,19.0,41.0,60.0,30.0,7.0,5.0,9.0,25.0,124.0,,,0.493,0.453,0.31,0.19,31.1,77.4,52.6,62.5,6.3,8.9,6.7,100.0,111.9,116.4,,,11.0,27.0,0.778,5.0,16.0,0.333,9.0,9.0,1.0,6.0,9.0,13.0,9.0,1.0,3.0,6.0,6.0,33.0,30.5,4.0,0.778,0.778,0.593,0.545,16.1,21.3,14.3,33.2,2.3,7.2,20.2,34.3,147.0,120.0,GSW,124,0,2020,2020-01-20,True
202,240.0,240.0,35.0,92.0,0.38,11.0,29.0,0.379,28.0,35.0,0.8,12.0,30.0,42.0,23.0,14.0,7.0,18.0,27.0,109.0,,,0.507,0.44,0.315,0.38,24.0,78.9,47.7,65.7,12.7,10.8,14.4,100.0,99.2,103.8,,,11.0,24.0,0.667,5.0,11.0,0.5,9.0,10.0,0.9,7.0,8.0,15.0,5.0,3.0,2.0,5.0,5.0,36.0,22.8,10.0,0.833,0.833,0.75,1.5,17.0,37.5,20.7,37.2,7.0,9.0,100.0,31.7,126.0,111.0,PHO,109,0,1,240.0,240.0,44.0,84.0,0.524,8.0,19.0,0.421,18.0,26.0,0.692,8.0,38.0,46.0,25.0,10.0,8.0,26.0,27.0,114.0,,,0.597,0.571,0.226,0.31,21.1,76.0,52.3,56.8,9.1,12.7,21.4,100.0,103.8,99.2,,,9.0,18.0,1.0,3.0,6.0,1.0,7.0,11.0,1.0,3.0,11.0,12.0,8.0,2.0,2.0,5.0,6.0,23.0,16.7,12.0,1.02,1.0,1.0,0.667,16.4,36.8,22.8,45.8,3.8,5.3,66.7,30.4,127.0,111.0,MEM,114,1,2020,2020-01-26,False
203,240.0,240.0,44.0,84.0,0.524,8.0,19.0,0.421,18.0,26.0,0.692,8.0,38.0,46.0,25.0,10.0,8.0,26.0,27.0,114.0,,,0.597,0.571,0.226,0.31,21.1,76.0,52.3,56.8,9.1,12.7,21.4,100.0,103.8,99.2,,,9.0,18.0,1.0,3.0,6.0,1.0,7.0,11.0,1.0,3.0,11.0,12.0,8.0,2.0,2.0,5.0,6.0,23.0,16.7,12.0,1.02,1.0,1.0,0.667,16.4,36.8,22.8,45.8,3.8,5.3,66.7,30.4,127.0,111.0,MEM,114,1,0,240.0,240.0,35.0,92.0,0.38,11.0,29.0,0.379,28.0,35.0,0.8,12.0,30.0,42.0,23.0,14.0,7.0,18.0,27.0,109.0,,,0.507,0.44,0.315,0.38,24.0,78.9,47.7,65.7,12.7,10.8,14.4,100.0,99.2,103.8,,,11.0,24.0,0.667,5.0,11.0,0.5,9.0,10.0,0.9,7.0,8.0,15.0,5.0,3.0,2.0,5.0,5.0,36.0,22.8,10.0,0.833,0.833,0.75,1.5,17.0,37.5,20.7,37.2,7.0,9.0,100.0,31.7,126.0,111.0,PHO,109,0,2020,2020-01-26,True
204,240.0,240.0,40.0,88.0,0.455,11.0,33.0,0.333,19.0,27.0,0.704,15.0,29.0,44.0,19.0,6.0,7.0,16.0,21.0,110.0,,,0.551,0.517,0.375,0.307,32.6,72.5,51.2,47.5,6.0,10.8,13.8,100.0,110.8,117.8,,,14.0,29.0,0.6,3.0,10.0,0.5,7.0,7.0,1.0,8.0,6.0,12.0,7.0,2.0,2.0,10.0,4.0,32.0,16.2,6.0,0.682,0.682,0.778,0.75,29.1,23.3,23.4,37.6,2.5,4.8,24.3,43.6,141.0,126.0,HOU,110,0,1,240.0,240.0,44.0,93.0,0.473,11.0,28.0,0.393,18.0,20.0,0.9,11.0,31.0,42.0,28.0,10.0,3.0,14.0,23.0,117.0,,,0.575,0.532,0.301,0.215,27.5,67.4,48.8,63.6,10.1,5.5,12.1,100.0,117.8,110.8,,,9.0,18.0,0.667,4.0,6.0,1.0,6.0,7.0,1.0,4.0,10.0,12.0,11.0,3.0,1.0,6.0,4.0,25.0,22.0,10.0,0.854,0.792,1.0,0.5,20.2,27.2,21.2,41.9,5.7,3.0,22.2,29.2,167.0,117.0,DEN,117,1,2020,2020-01-26,False
